entidad,grupo,nombre,tipo,status,pais_codigo,estado_cve,municipio_cve,codigo_postal,colonia,nivel,capa_nivel,unidad,tipo_nombre,descripcion_desarrollo,descripcion_capa,descripcion_unidad,descripcion,altura,precio,area_m2,poligono,metadata,linea_nombre,familia_nombre,modelo_nombre,height,min_height,levels,metadata_color,metadata_unidad_plantas,metadata_unidad_estacionamiento,metadata_unidad_sala/comedor,metadata_unidad_cocina,metadata_unidad_patio_de_servicio,metadata_unidad_área_de_jardín,metadata_unidad_habitaciones,metadata_unidad_baños,metadata_unidad_m2_de_construcción,metadata_unidad_m2_de_terreno,metadata_unidad_tinaco,metadata_unidad_cisterna,metadata_unidad_construcción_de_ladrillo_rojo_recocido,metadata_unidad_construcción_de_block_de_concreto,metadata_unidad_muro_independiente,metadata_unidad_terraza,metadata_unidad_smart_house_kit,metadata_unidad_roof_garden,metadata_unidad_vestidor_recamara_principal
capa,GT-SanFermin,Manzana 4,horizontal,disponible,MX,1,1,20343,San Gerardo,0,,,,,Privada con acceso directo a Piscina,,Descripción de la capa 0,0,,30500,"{""coordinates"":[[[-102.29266145742137,21.805807443516624,0.0],[-102.29262244435795,21.805766628199933,0.0],[-102.29262244435795,21.805766628199926,0.0],[-102.29257692911726,21.805719010330474,0.0],[-102.29253141387655,21.80567139246101,0.0],[-102.29248589863587,21.805623774591545,0.0],[-102.29243388121796,21.805569354169293,0.0],[-102.29243394409846,21.805569294065354,0.0],[-102.29236230360848,21.805494469949977,0.0],[-102.29236394222072,21.805489975857192,0.0],[-102.29236550445128,21.80548545464543,0.0],[-102.2923669898516,21.805480907612797,0.0],[-102.29236839799525,21.80547633606475,0.0],[-102.2923697284779,21.805471741313845,0.0],[-102.2923709809176,21.805467124679268,0.0],[-102.29237215495473,21.80546248748648,0.0],[-102.29237325025223,21.805457831066885,0.0],[-102.29237426649561,21.80545315675738,0.0],[-102.29237520339312,21.805448465899982,0.0],[-102.29237606067576,21.805443759841495,0.0],[-102.29237683809743,21.80543903993307,0.0],[-102.29237753543485,21.805434307529808,0.0],[-102.29237815248786,21.805429563990458,0.0],[-102.2923786890793,21.805424810676918,0.0],[-102.2923791450551,21.805420048953884,0.0],[-102.29237952028433,21.80541528018853,0.0],[-102.29237981465927,21.805410505749983,0.0],[-102.29238002809542,21.805405727009045,0.0],[-102.29238016053148,21.805400945337695,0.0],[-102.29238021192944,21.80539616210886,0.0],[-102.29238018227451,21.805391378695784,0.0],[-102.29238007157527,21.805386596471852,0.0],[-102.292379708499,21.80537105354749,0.0],[-102.29237960225593,21.805355506746068,0.0],[-102.2923797528751,21.805339960311223,0.0],[-102.29238016031535,21.805324418486546,0.0],[-102.29238082446552,21.8053088855143,0.0],[-102.29238174514424,21.805293365634363,0.0],[-102.29238292210029,21.805277863083067,0.0],[-102.29238435501235,21.805262382091975,0.0],[-102.2923860434893,21.80524692688675,0.0],[-102.29256993227361,21.805439310624497,0.0],[-102.29256993227288,21.80543931062519,0.0],[-102.29256993227361,21.80543931062451,0.0],[-102.2926219496915,21.805493731046752,0.0],[-102.2926674649322,21.80554134891622,0.0],[-102.2926674649322,21.80554134891621,0.0],[-102.29271298017284,21.80558896678569,0.0],[-102.29275849541354,21.805636584655158,0.0],[-102.29279750847697,21.80567739997183,0.0],[-102.29283652154045,21.8057182152885,0.0],[-102.29287553460385,21.805759030605216,0.0],[-102.2929145476673,21.8057998459219,0.0],[-102.29279890427003,21.805910382934975,0.0],[-102.29279854911476,21.80591071658995,0.0],[-102.2927981882533,21.805911044065034,0.0],[-102.29279782179317,21.805911365262613,0.0],[-102.29279744984356,21.805911680087014,0.0],[-102.29279707251531,21.805911988444432,0.0],[-102.29279668992079,21.805912290242986,0.0],[-102.29279630217404,21.805912585392736,0.0],[-102.2927959093906,21.805912873805756,0.0],[-102.29279551168747,21.80591315539613,0.0],[-102.29279510918317,21.80591343007995,0.0],[-102.29279470199761,21.805913697775342,0.0],[-102.2927942902521,21.805913958402606,0.0],[-102.29279387406935,21.805914211884012,0.0],[-102.29279345357334,21.805914458144102,0.0],[-102.29279302888939,21.805914697109454,0.0],[-102.292792600144,21.805914928708912,0.0],[-102.29279216746492,21.805915152873435,0.0],[-102.2927917309811,21.805915369536248,0.0],[-102.2927912908225,21.80591557863277,0.0],[-102.2927908471204,21.805915780100733,0.0],[-102.29279040000692,21.805915973880122,0.0],[-102.29278994961528,21.805916159913167,0.0],[-102.29278949607973,21.80591633814445,0.0],[-102.2927890395353,21.805916508520838,0.0],[-102.29278858011811,21.805916670991635,0.0],[-102.29278811796499,21.805916825508383,0.0],[-102.29278765321368,21.80591697202504,0.0],[-102.29278718600264,21.80591711049797,0.0],[-102.29278671647107,21.805917240885897,0.0],[-102.29278624475886,21.80591736315,0.0],[-102.29278577100659,21.805917477253832,0.0],[-102.29278529535534,21.80591758316339,0.0],[-102.29278481794694,21.805917680847127,0.0],[-102.29278433892357,21.805917770275933,0.0],[-102.29278385842791,21.805917851423185,0.0],[-102.29278337660321,21.80591792426465,0.0],[-102.29278289359304,21.805917988778702,0.0],[-102.29278240954122,21.80591804494605,0.0],[-102.29278192459205,21.805918092749984,0.0],[-102.29278143889,21.805918132176274,0.0],[-102.29278095257979,21.80591816321317,0.0],[-102.29278046580629,21.80591818585139,0.0],[-102.29277997871458,21.805918200084232,0.0],[-102.29277949144978,21.805918205907442,0.0],[-102.29277900415703,21.805918203319287,0.0],[-102.29277851698156,21.805918192320522,0.0],[-102.2927780300685,21.805918172914424,0.0],[-102.29277754356296,21.80591814510682,0.0],[-102.29277705760987,21.805918108905917,0.0],[-102.292776572354,21.805918064322565,0.0],[-102.29277608794,21.805918011370036,0.0],[-102.29277560451216,21.805917950064103,0.0],[-102.29277512221447,21.805917880423,0.0],[-102.2927746411907,21.80591780246753,0.0],[-102.29277416158416,21.805917716220886,0.0],[-102.29277368353776,21.80591762170877,0.0],[-102.2927732071939,21.80591751895937,0.0],[-102.2927727326945,21.805917408003232,0.0],[-102.29277226018101,21.805917288873502,0.0],[-102.29277178979414,21.805917161605617,0.0],[-102.29277132167408,21.805917026237516,0.0],[-102.29277085596031,21.805916882809534,0.0],[-102.29277039279157,21.8059167313644,0.0],[-102.29276993230584,21.80591657194723,0.0],[-102.29276947464037,21.805916404605515,0.0],[-102.29276901993154,21.80591622938917,0.0],[-102.29276856831478,21.805916046350337,0.0],[-102.29276811992466,21.805915855543567,0.0],[-102.29276767489479,21.80591565702575,0.0],[-102.29276723335776,21.805915450855988,0.0],[-102.29276679544512,21.805915237095732,0.0],[-102.29276636128738,21.805915015808687,0.0],[-102.2927659310139,21.80591478706076,0.0],[-102.29276550475278,21.805914550920104,0.0],[-102.29276508263116,21.80591430745708,0.0],[-102.29276466477472,21.805914056744243,0.0],[-102.29276425130801,21.805913798856295,0.0],[-102.29276384235423,21.805913533870072,0.0],[-102.29276343803517,21.805913261864493,0.0],[-102.29276303847135,21.805912982920646,0.0],[-102.29276264378184,21.805912697121627,0.0],[-102.29276225408414,21.805912404552593,0.0],[-102.29276186949444,21.805912105300717,0.0],[-102.29276149012736,21.805911799455153,0.0],[-102.29276111609583,21.805911487107025,0.0],[-102.29276074751138,21.805911168349418,0.0],[-102.2927603844838,21.805910843277303,0.0],[-102.29276002712126,21.80591051198749,0.0],[-102.29275967553022,21.805910174578766,0.0],[-102.29275932981545,21.805909831151606,0.0],[-102.29275899007993,21.805909481808328,0.0],[-102.29273948354825,21.805889074149995,0.0],[-102.2927004704848,21.805848258833308,0.0],[-102.29266145742137,21.805807443516624,0.0]]],""type"":""Polygon""}",{},{},,,0,0,0,,,,,,,,,,,,,,,,,,,,
unidad,GT-SanFermin,Lote 12,,disponible,MX,1,1,20343,San Gerardo,0,0,12,lote/terreno,,,"Lote plano con servicios de agua, luz, drenaje y comunicaciones.",,6.5,1200000,129,"{""coordinates"":[[[[-102.29257692911726,21.805719010330474,0.0],[-102.29262244435795,21.805766628199933,0.0],[-102.29275849541354,21.805636584655158,0.0],[-102.29271298017284,21.80558896678569,0.0],[-102.29257692911726,21.805719010330474,0.0]]]],""type"":""MultiPolygon""}",{},Venta,Residencial,Arena,6.5,0,2,,2,si,si,si,si,3,2.5,162.5,126.7,si,si,si,,,,,,,
unidad,GT-SanFermin,Lote 13,,disponible,MX,1,1,20343,San Gerardo,0,0,13,lote/terreno,,,"Lote plano con servicios de agua, luz, drenaje y comunicaciones.",,6.5,1200000,129,"{""coordinates"":[[[[-102.29262244435795,21.805766628199933,0.0],[-102.29266145742137,21.805807443516624,0.0],[-102.29279750847697,21.80567739997183,0.0],[-102.29275849541354,21.805636584655158,0.0],[-102.29262244435795,21.805766628199933,0.0]]]],""type"":""MultiPolygon""}",{},Venta,Residencial,Bahia,6.5,0,2,,2,si,si,si,si,3,2.5,130,126.7,si,si,si,,,,,,,
unidad,GT-SanFermin,Lote 14,,disponible,MX,1,1,20343,San Gerardo,0,0,14,lote/terreno,,,"Lote plano con servicios de agua, luz, drenaje y comunicaciones.",,3.5,1200000,129,"{""coordinates"":[[[[-102.29266145742137,21.805807443516624,0.0],[-102.2927004704848,21.805848258833308,0.0],[-102.29283652154045,21.8057182152885,0.0],[-102.29279750847697,21.80567739997183,0.0],[-102.29266145742137,21.805807443516624,0.0]]]],""type"":""MultiPolygon""}",{},Venta,Residencial,Burgos,3.5,0,1,,1,si,si,si,si,3,1,,varia,si,si,si,,,,,,,
unidad,GT-SanFermin,Lote 15,,disponible,MX,1,1,20343,San Gerardo,0,0,15,lote/terreno,,,"Lote plano con servicios de agua, luz, drenaje y comunicaciones.",,3.5,1200000,129,"{""coordinates"":[[[[-102.2927004704848,21.805848258833308,0.0],[-102.29273948354825,21.805889074149995,0.0],[-102.29287553460385,21.805759030605216,0.0],[-102.29283652154045,21.8057182152885,0.0],[-102.2927004704848,21.805848258833308,0.0]]]],""type"":""MultiPolygon""}",{},Venta,Residencial,Burgos Superior,3.5,0,1,,1,si,si,si,si,3,1,,varia,si,si,si,,,si,,,,
unidad,GT-SanFermin,Lote 16,,disponible,MX,1,1,20343,San Gerardo,0,0,16,lote/terreno,,,"Lote plano con servicios de agua, luz, drenaje y comunicaciones.",,3.5,1200000,129,"{""coordinates"":[[[[-102.29273948354825,21.805889074149995,0.0],[-102.29275899007993,21.805909481808328,0.0],[-102.29275932981545,21.805909831151606,0.0],[-102.29275967553022,21.805910174578766,0.0],[-102.29276002712126,21.80591051198749,0.0],[-102.2927603844838,21.805910843277303,0.0],[-102.29276074751138,21.805911168349418,0.0],[-102.29276111609583,21.805911487107025,0.0],[-102.29276149012736,21.805911799455153,0.0],[-102.29276186949444,21.805912105300717,0.0],[-102.29276225408414,21.805912404552593,0.0],[-102.29276264378184,21.805912697121627,0.0],[-102.29276303847135,21.805912982920646,0.0],[-102.29276343803517,21.805913261864493,0.0],[-102.29276384235423,21.805913533870072,0.0],[-102.29276425130801,21.805913798856295,0.0],[-102.29276466477472,21.805914056744243,0.0],[-102.29276508263116,21.80591430745708,0.0],[-102.29276550475278,21.805914550920104,0.0],[-102.2927659310139,21.80591478706076,0.0],[-102.29276636128738,21.805915015808687,0.0],[-102.29276679544512,21.805915237095732,0.0],[-102.29276723335776,21.805915450855988,0.0],[-102.29276767489479,21.80591565702575,0.0],[-102.29276811992466,21.805915855543567,0.0],[-102.29276856831478,21.805916046350337,0.0],[-102.29276901993154,21.80591622938917,0.0],[-102.29276947464037,21.805916404605515,0.0],[-102.29276993230584,21.80591657194723,0.0],[-102.29277039279157,21.8059167313644,0.0],[-102.29277085596031,21.805916882809534,0.0],[-102.29277132167408,21.805917026237516,0.0],[-102.29277178979414,21.805917161605617,0.0],[-102.29277226018101,21.805917288873502,0.0],[-102.2927727326945,21.805917408003232,0.0],[-102.2927732071939,21.80591751895937,0.0],[-102.29277368353776,21.80591762170877,0.0],[-102.29277416158416,21.805917716220886,0.0],[-102.2927746411907,21.80591780246753,0.0],[-102.29277512221447,21.805917880423,0.0],[-102.29277560451216,21.805917950064103,0.0],[-102.29277608794,21.805918011370036,0.0],[-102.292776572354,21.805918064322565,0.0],[-102.29277705760987,21.805918108905917,0.0],[-102.29277754356296,21.80591814510682,0.0],[-102.2927780300685,21.805918172914424,0.0],[-102.29277851698156,21.805918192320522,0.0],[-102.29277900415703,21.805918203319287,0.0],[-102.29277949144978,21.805918205907442,0.0],[-102.29277997871458,21.805918200084232,0.0],[-102.29278046580629,21.80591818585139,0.0],[-102.29278095257979,21.80591816321317,0.0],[-102.29278143889,21.805918132176274,0.0],[-102.29278192459205,21.805918092749984,0.0],[-102.29278240954122,21.80591804494605,0.0],[-102.29278289359304,21.805917988778702,0.0],[-102.29278337660321,21.80591792426465,0.0],[-102.29278385842791,21.805917851423185,0.0],[-102.29278433892357,21.805917770275933,0.0],[-102.29278481794694,21.805917680847127,0.0],[-102.29278529535534,21.80591758316339,0.0],[-102.29278577100659,21.805917477253832,0.0],[-102.29278624475886,21.80591736315,0.0],[-102.29278671647107,21.805917240885897,0.0],[-102.29278718600264,21.80591711049797,0.0],[-102.29278765321368,21.80591697202504,0.0],[-102.29278811796499,21.805916825508383,0.0],[-102.29278858011811,21.805916670991635,0.0],[-102.2927890395353,21.805916508520838,0.0],[-102.29278949607973,21.80591633814445,0.0],[-102.29278994961528,21.805916159913167,0.0],[-102.29279040000692,21.805915973880122,0.0],[-102.2927908471204,21.805915780100733,0.0],[-102.2927912908225,21.80591557863277,0.0],[-102.2927917309811,21.805915369536248,0.0],[-102.29279216746492,21.805915152873435,0.0],[-102.292792600144,21.805914928708912,0.0],[-102.29279302888939,21.805914697109454,0.0],[-102.29279345357334,21.805914458144102,0.0],[-102.29279387406935,21.805914211884012,0.0],[-102.2927942902521,21.805913958402606,0.0],[-102.29279470199761,21.805913697775342,0.0],[-102.29279510918317,21.80591343007995,0.0],[-102.29279551168747,21.80591315539613,0.0],[-102.2927959093906,21.805912873805756,0.0],[-102.29279630217404,21.805912585392736,0.0],[-102.29279668992079,21.805912290242986,0.0],[-102.29279707251531,21.805911988444432,0.0],[-102.29279744984356,21.805911680087014,0.0],[-102.29279782179317,21.805911365262613,0.0],[-102.2927981882533,21.805911044065034,0.0],[-102.29279854911476,21.80591071658995,0.0],[-102.29279890427003,21.805910382934975,0.0],[-102.2929145476673,21.8057998459219,0.0],[-102.29287553460385,21.805759030605216,0.0],[-102.29273948354825,21.805889074149995,0.0]]]],""type"":""MultiPolygon""}",{},Venta,Residencial,Marquez 3r,3.5,0,1,,1,si,si,si,si,3,1,,,si,si,si,,,,,,,
unidad,GT-SanFermin,Lote 17,,disponible,MX,1,1,20343,San Gerardo,0,0,17,lote/terreno,,,"Lote plano con servicios de agua, luz, drenaje y comunicaciones.",,3.5,1200000,129,"{""coordinates"":[[[[-102.29236230360848,21.805494469949977,0.0],[-102.29243388121796,21.805569354169293,0.0],[-102.29256993227361,21.805439310624497,0.0],[-102.2923860434893,21.80524692688675,0.0],[-102.29238435501235,21.805262382091975,0.0],[-102.29238292210029,21.805277863083067,0.0],[-102.29238174514424,21.805293365634363,0.0],[-102.29238082446552,21.8053088855143,0.0],[-102.29238016031535,21.805324418486546,0.0],[-102.2923797528751,21.805339960311223,0.0],[-102.29237960225593,21.805355506746068,0.0],[-102.292379708499,21.80537105354749,0.0],[-102.29238007157527,21.805386596471852,0.0],[-102.29238018227451,21.805391378695784,0.0],[-102.29238021192944,21.80539616210886,0.0],[-102.29238016053148,21.805400945337695,0.0],[-102.29238002809542,21.805405727009045,0.0],[-102.29237981465927,21.805410505749983,0.0],[-102.29237952028433,21.80541528018853,0.0],[-102.2923791450551,21.805420048953884,0.0],[-102.2923786890793,21.805424810676918,0.0],[-102.29237815248786,21.805429563990458,0.0],[-102.29237753543485,21.805434307529808,0.0],[-102.29237683809743,21.80543903993307,0.0],[-102.29237606067576,21.805443759841495,0.0],[-102.29237520339312,21.805448465899982,0.0],[-102.29237426649561,21.80545315675738,0.0],[-102.29237325025223,21.805457831066885,0.0],[-102.29237215495473,21.80546248748648,0.0],[-102.2923709809176,21.805467124679268,0.0],[-102.2923697284779,21.805471741313845,0.0],[-102.29236839799525,21.80547633606475,0.0],[-102.2923669898516,21.805480907612797,0.0],[-102.29236550445128,21.80548545464543,0.0],[-102.29236394222072,21.805489975857192,0.0],[-102.29236230360848,21.805494469949977,0.0]]]],""type"":""MultiPolygon""}",{},Venta,Residencial,Celebra,3.5,0,1,,1,si,si,si,si,3,1,,varia,si,si,si,,,,,,,
unidad,GT-SanFermin,Lote 18,,disponible,MX,1,1,20343,San Gerardo,0,0,18,lote/terreno,,,"Lote plano con servicios de agua, luz, drenaje y comunicaciones.",,6.5,1200000,129,"{""coordinates"":[[[[-102.29243388121796,21.805569354169293,0.0],[-102.29248589863587,21.805623774591545,0.0],[-102.2926219496915,21.805493731046752,0.0],[-102.29256993227361,21.80543931062451,0.0],[-102.29243388121796,21.805569354169293,0.0]]]],""type"":""MultiPolygon""}",{},Venta,Residencial,Terrace,6.5,0,2,,2,si,si,si,si,3,2,86.41,varia,si,si,si,,,si,,,,
unidad,GT-SanFermin,Lote 19,,disponible,MX,1,1,20343,San Gerardo,0,0,19,lote/terreno,,,"Lote plano con servicios de agua, luz, drenaje y comunicaciones.",,6.5,1200000,129,"{""coordinates"":[[[[-102.29248589863587,21.805623774591545,0.0],[-102.29253141387655,21.80567139246101,0.0],[-102.2926674649322,21.80554134891623,0.0],[-102.2926219496915,21.805493731046752,0.0],[-102.29248589863587,21.805623774591545,0.0]]]],""type"":""MultiPolygon""}",{},Venta,Residencial,Confort de Luxe,6.5,0,2,,2,si,si,si,si,3,1.5,118,120,si,si,si,,,,,,,
unidad,GT-SanFermin,Lote 20,,disponible,MX,1,1,20343,San Gerardo,0,0,20,lote/terreno,,,"Lote plano con servicios de agua, luz, drenaje y comunicaciones.",,6.5,1200000,129,"{""coordinates"":[[[[-102.29253141387655,21.80567139246101,0.0],[-102.29257692911726,21.805719010330474,0.0],[-102.29271298017284,21.80558896678569,0.0],[-102.2926674649322,21.80554134891621,0.0],[-102.29253141387655,21.80567139246101,0.0]]]],""type"":""MultiPolygon""}",{},Venta,Residencial,Premier Gold,6.5,0,2,,2,si,si,si,si,3,2.5,121.72,120,si,si,si,,si,,,,si,
desarrollo,GT-SanAntonio,Fraccionamiento San Antonio,horizontal,disponible,MX,1,1,20343,San Gerardo,,,,lote/terreno,Complejo con vistas panorámicas diseño contemporáneo.,Fraccionamiento residencial con areas de juegos y piscinas,Descripcion capa,,,,,"{""coordinates"":[[[-102.29212087972354,21.803839970910335,0.0],[-102.29210880352835,21.80385909610635,0.0],[-102.29209652073963,21.803877636164785,0.0],[-102.2920332527902,21.803958980671155,0.0],[-102.29202496770158,21.80396772926123,0.0],[-102.29200622486128,21.803987543948693,0.0],[-102.29197606829749,21.804019119985703,0.0],[-102.29195579010857,21.804037602106458,0.0],[-102.29194159537636,21.804050464272,0.0],[-102.29191465435392,21.804072886155176,0.0],[-102.2919017342507,21.80408319906268,0.0],[-102.29188707601699,21.80409449691079,0.0],[-102.29187476425945,21.804103303438556,0.0],[-102.29186755101796,21.804108662674196,0.0],[-102.29185434122635,21.804117932703406,0.0],[-102.291846374795,21.804123262970204,0.0],[-102.29184278265868,21.80412566738403,0.0],[-102.29182960183587,21.804134271129907,0.0],[-102.29182036077549,21.80414012283585,0.0],[-102.29180028536844,21.804152434593394,0.0],[-102.29178939308413,21.8041587498008,0.0],[-102.29177351815909,21.804167730141604,0.0],[-102.29176297350085,21.804173465972184,0.0],[-102.29174709857583,21.80418238837531,0.0],[-102.2917172027316,21.804196756920597,0.0],[-102.29169124664979,21.80420834445712,0.0],[-102.29166529056803,21.804218541489256,0.0],[-102.29164373775009,21.80422665276482,0.0],[-102.29160538300418,21.804240499870964,0.0],[-102.2915620456176,21.804253825537966,0.0],[-102.29148637900411,21.804278391115382,0.0],[-102.29142809369543,21.80429716292455,0.0],[-102.29137861491448,21.804312806098853,0.0],[-102.29135126832828,21.80432184437734,0.0],[-102.29134272252008,21.80432450951074,0.0],[-102.291334524338,21.804327638145597,0.0],[-102.29132754284724,21.804330506060886,0.0],[-102.2913245011189,21.804331809658745,0.0],[-102.29131307291097,21.804337299254165,0.0],[-102.29130264412811,21.804342629520963,0.0],[-102.29128618982624,21.804351725737135,0.0],[-102.29127787576877,21.80435665044016,0.0],[-102.29127521063536,21.80435827269527,0.0],[-102.29125910395959,21.804369338792647,0.0],[-102.2912475453919,21.804378261195765,0.0],[-102.2912358999177,21.80438776297571,0.0],[-102.29122361712902,21.804398742166565,0.0],[-102.29121362287879,21.804408243946515,0.0],[-102.29120736560904,21.80441473296696,0.0],[-102.2912003261806,21.80442264146064,0.0],[-102.29119566219714,21.804428116571646,0.0],[-102.29119070852528,21.8044339103399,0.0],[-102.29118584175995,21.80444010967194,0.0],[-102.29117862851844,21.804449843202615,0.0],[-102.29117422525457,21.804456013565815,0.0],[-102.29116721479498,21.80446644234869,0.0],[-102.2911625218427,21.804474032185112,0.0],[-102.29116034917955,21.804477551899303,0.0],[-102.29115804615668,21.804481665474768,0.0],[-102.29115662668346,21.80448392504439,0.0],[-102.29114997833435,21.804496598912472,0.0],[-102.29114722629444,21.804502189898844,0.0],[-102.29114589372773,21.804504941938767,0.0],[-102.29113995511526,21.80451852832533,0.0],[-102.29113589947747,21.804528841232838,0.0],[-102.29113259702956,21.80453776363596,0.0],[-102.29113039539763,21.804543441528857,0.0],[-102.29112680326132,21.8045549711277,0.0],[-102.2911211833061,21.804575249316617,0.0],[-102.29111979280174,21.804581390710972,0.0],[-102.2911166931357,21.80459706285411,0.0],[-102.29111385418923,21.804616471977788,0.0],[-102.29111292718635,21.80463049289699,0.0],[-102.29111124699354,21.80465378384539,0.0],[-102.2911112759624,21.80466670394862,0.0],[-102.29111159461964,21.804674931099548,0.0],[-102.29111399903347,21.80470001811612,0.0],[-102.29111782292053,21.804723540815257,0.0],[-102.29112164680753,21.80474500672667,0.0],[-102.29112233487382,21.804747633271106,0.0],[-102.29061742161801,21.80317256143382,0.0],[-102.29239917970303,21.802678257465494,0.0],[-102.2922457694131,21.80351636799232,0.0],[-102.29224290011999,21.80353096632384,0.0],[-102.29223980039282,21.80354551746876,0.0],[-102.29223647100643,21.803560017789874,0.0],[-102.29223305330751,21.80357391130904,0.0],[-102.29222942476756,21.80358775125982,0.0],[-102.2922255862254,21.803601534442848,0.0],[-102.2922215385684,21.803615257671805,0.0],[-102.29221728273225,21.803628917774258,0.0],[-102.29221281970078,21.803642511592333,0.0],[-102.29220815050574,21.803656035983543,0.0],[-102.2922032762265,21.803669487821413,0.0],[-102.29219819798989,21.803682863996254,0.0],[-102.29219291696982,21.803696161415832,0.0],[-102.29218743438717,21.803709377006157,0.0],[-102.2921817515093,21.803722507712134,0.0],[-102.29217586965,21.803735550498317,0.0],[-102.29216979016897,21.803748502349542,0.0],[-102.29216351447161,21.803761360271725,0.0],[-102.2921570440106,21.803774121293447,0.0],[-102.29215038027884,21.803786782463238,0.0],[-102.2921435248169,21.803799340854134,0.0],[-102.29213647920953,21.803811793563,0.0],[-102.29213159318638,21.80382013096404,0.0],[-102.29213339372298,21.803817111610954,0.0],[-102.29212934825331,21.803824171284116,0.0],[-102.29212542546205,21.803831299854732,0.0],[-102.29212162652226,21.80383849519119,0.0],[-102.29212087972354,21.803839970910335,0.0]]],""type"":""Polygon""}",{},{},,,,,1,,,,,,,,,,,,,,,,,,,,
